canonical_smiles,standard_value,log_papp
O=C(O)Cn1nc(Cc2nc3cc(Cl)c(OCC4CC4)cc3[nH]2)c2ccccc2c1=O,1.065,0.027349607774756507
O=C(O)Cn1nc(Cc2nc3cc(F)c(OCC4CC4)cc3[nH]2)c2ccccc2c1=O,0.6,-0.2218487496163564
O=C(O)Cn1nc(Cn2cc3cc(OCC4CC4)c(Cl)cc3n2)c2ccccc2c1=O,0.9,-0.045757490560675115
O=C(O)Cn1ncc2cc(-c3cc(Cl)cc(NC(=O)OCc4ccccc4)c3)ccc21,5.12,0.7092699609758307
O=C(O)[C@@H]1CCCN(C(=O)n2cnc(-c3ccc(-c4cnc(N5CCOCC5)nc4)cc3)n2)[C@H]1c1ccccc1,7.9,0.8976270912904415
O=C(O)[C@@H]1CCC[C@H]1C(=O)c1ccc(-c2ccc(Nc3nc4ccc(F)cc4s3)c(F)c2)cc1,2.3,0.36172783601759284
O=C(O)[C@@H]1CCN(C(=O)n2cnc(-c3ccc(-c4cnc(N5CCOCC5)nc4)cc3)n2)[C@@H](c2ccccc2)C1,17.0,1.2304489213782739
O=C(O)[C@@H]1CCN(c2ccc3c(=O)c4cccc(Cl)c4oc3c2)C1,2.82,0.45024910831936105
O=C(O)[C@H](Cc1c[nH]c2ccccc12)N(Cc1ccccc1)Cc1ccccc1,3.17,0.5010592622177514
O=C(O)[C@H]1CCN(c2ccc(Cl)c(C(F)(F)F)c2)C1,41.0,1.6127838567197355
O=C(O)[C@H]1CCN(c2ccc3c(=O)c4c(Cl)ccc(Cl)c4oc3c2)C1,1.19,0.07554696139253074
O=C(O)[C@H]1CCN(c2ccc3c(=O)c4cccc(Cl)c4oc3c2)C1,3.02,0.48000694295715063
O=C(O)[C@H]1CC[C@@H](Oc2nc3c(F)c(-c4ccc(-c5ccccc5)cc4)c(F)cc3[nH]2)CC1,12.9,1.110589710299249
O=C(O)[C@H]1CC[C@@H](Oc2nc3nc(-c4ccc(N5CCCC5)cc4)c(Cl)cc3[nH]2)CC1,21.5,1.3324384599156054
O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,0.037,-1.431798275933005
O=C(O)c1c(CN2CCCOCC2)cccc1Nc1c(Cl)cc(-c2nnn[nH]2)cc1Cl,0.001,-3.0
O=C(O)c1c(N2CCCCC2)nc2c(Cl)cc(Cl)cc2c1-c1ccccc1,2.98,0.4742162640762552
O=C(O)c1c(N2CCCCC2)nc2ccc(Cl)cc2c1-c1ccccc1,6.99,0.8444771757456814
O=C(O)c1c(O)c(C2(c3ccc(Cl)cc3)CC2)nc2c(C(F)(F)F)cccc12,7.45,0.8721562727482929
O=C(O)c1c(O)c(NS(=O)(=O)c2cc(Br)ccc2O)cc(C2CC2)c1F,0.61,-0.21467016498923297
O=C(O)c1c[nH]c2cc(Cl)c(-c3ccc(-c4ccccc4O)cc3)cc12,2.4,0.38021124171160603
O=C(O)c1c[nH]c2cc(Cl)c(-c3ccc(C4(O)CCC4)cc3)cc12,5.8,0.7634279935629372
O=C(O)c1c[nH]c2cc(Cl)c(-c3ccc(C4CCCCO4)cc3)cc12,9.8,0.9912260756924949
O=C(O)c1c[nH]c2cc(Cl)c(-c3ccc(CC(=O)N4CCOCC4)cc3)cc12,2.4,0.38021124171160603
O=C(O)c1c[nH]c2cc(Cl)c(-c3ccc(CO)cc3)cc12,3.5,0.5440680443502757
O=C(O)c1c[nH]c2cc(Cl)c(-c3ccc(OCCCN4CCOCC4)cc3)cc12,6.6,0.8195439355418687
O=C(O)c1c[nH]c2cc(Cl)c(-c3ccc(OCCO)cc3)cc12,2.9,0.4623979978989561
O=C(O)c1c[nH]c2cc(F)c(-c3ccc(C4(O)CCC4)cc3)c(F)c12,1.9,0.2787536009528289
O=C(O)c1c[nH]c2cc(F)c(-c3ccc(C4(O)CCC4)cc3)cc12,3.3,0.5185139398778874
O=C(O)c1c[nH]c2cc(F)c(-c3ccc([C@@H]4CCCCO4)cc3)c(F)c12,14.0,1.146128035678238
O=C(O)c1cc(-c2ccc(Cl)c(OC3CC3)c2)ncn1,6.5,0.8129133566428556
O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,0.2195,-0.6585654754218598
O=C(O)c1cc(Cl)c(F)cc1S(=O)(=O)Nc1ccc(Oc2ccccc2Cl)cc1,4.29,0.6324572921847242
O=C(O)c1cc(Cl)c2oc3ccccc3c(=O)c2c1,17.0,1.2304489213782739
O=C(O)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(-c2ccccc2Cl)cc1,7.59,0.8802417758954804
O=C(O)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Oc2ccccc2Cl)cc1,4.01,0.6031443726201823
O=C(O)c1cc(Cl)ccc1S(=O)(=O)NC1CCN(c2nc(C3CC3)cc(C(F)(F)F)n2)CC1,3.65,0.5622928644564748
O=C(O)c1cc(NC(=S)NCCO)ccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,0.26,-0.585026652029182
O=C(O)c1cc2c(=O)c3cccc(Cl)c3oc2cc1N1CCCC1,8.64,0.9365137424788933
O=C(O)c1cc2c(cc1F)NC(=O)[C@]21CC[C@@H](Oc2ncc(Cl)cc2Cl)CC1,2.0,0.3010299956639812
O=C(O)c1cc2ccc(N(Cc3ccccc3)Cc3ccccc3)cc2oc1=O,19.2,1.2833012287035497
O=C(O)c1ccc(-c2ccc(CCNC[C@H](O)c3cccc(Cl)c3)cc2)cc1OC1CCCCC1,30.0,1.4771212547196624
O=C(O)c1ccc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)cc1OC1CCCCC1,30.0,1.4771212547196624
O=C(O)c1ccc(C(=O)O)c(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)c1,1.9,0.2787536009528289
O=C(O)c1ccc(C(F)(F)F)cc1,15.0,1.1760912590556813
O=C(O)c1ccc(CCN2C(=O)CCN2CCC(O)Cc2cccc(Br)c2)cc1,10.0,1.0
O=C(O)c1ccc(CCOc2c(F)ccc3nc(C(=O)NCC4CCCCC4)[nH]c(=O)c23)cc1,32.0,1.505149978319906
O=C(O)c1ccc(CCOc2c(F)ccc3nc(C(=O)NCc4ccccc4)[nH]c(=O)c23)cc1,16.0,1.2041199826559248
O=C(O)c1ccc(CN(C[C@@H]2C[C@@H](F)CN2)C(=O)c2ccc(-c3cnc4ccc(NCC5CC5)nn34)cc2)cc1,2.0,0.3010299956639812
O=C(O)c1ccc(CN2CCC[C@H](O[C@H](CO)c3cc(Cl)cc(Cl)c3)[C@@H]2c2ccccc2)c([N+](=O)[O-])c1,10.0,1.0
O=C(O)c1ccc(CN2CCC[C@H](O[C@H](CO)c3cc(Cl)cc(Cl)c3)[C@@H]2c2ccccc2)cc1,16.0,1.2041199826559248
O=C(O)c1ccc(Cn2nnc(-c3ccnc(C(=O)NCc4cccc(F)c4)c3)n2)cc1,10.2,1.0086001717619175
O=C(O)c1ccc(N(Cc2ccc(C3CCCCC3)cc2)C(=O)[C@@H]2CCCN2S(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)c(F)c1,0.1,-1.0
O=C(O)c1ccc(NC(=O)[C@H](CC2CCCC2)n2cnc(C(F)(F)F)c2)nc1,1.1,0.04139268515822508
O=C(O)c1ccc(OC/C=C/Cn2c(=O)n(C(c3ccccc3)c3ccccc3)c(=O)c3ccc(-n4cncn4)cc32)cc1,1.6,0.2041199826559248
O=C(O)c1ccc(OC/C=C/Cn2c(=O)n(C(c3ccccc3)c3ccccc3)c(=O)c3ccc(N4CCOCC4)cc32)cc1,1.0,0.0
O=C(O)c1ccc(OC/C=C/Cn2c(=O)n(C(c3ccccc3)c3ccccc3)c(=O)c3ccc([N+](=O)[O-])cc32)cc1,2.6,0.414973347970818
O=C(O)c1ccc(Oc2cc(NC(=O)N3CCC(O)(c4ccc(F)cc4)CC3)cc(Oc3ccc(F)cc3)c2)cc1,9.65,0.9845273133437926
O=C(O)c1ccc2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCC(N4CCCC4)CC3)c2c1,0.1,-1.0
O=C(O)c1ccc2c(C3CCCCC3)c(-c3cccs3)n(CC(=O)N3CCC(N4CCCC4)CC3)c2c1,0.2,-0.6989700043360187
O=C(O)c1ccc2c(C3CCCCC3)c(-c3ccoc3)n(CC(=O)N3CCC(N4CCCC4)CC3)c2c1,1.4,0.146128035678238
O=C(O)c1ccc2c(C3CCCCC3)c(-c3ccoc3)n(CC(=O)N3CCOCC3)c2c1,5.2,0.7160033436347992
O=C(O)c1ccc2c(CN3CCC[C@H](O[C@H](CO)c4cc(Cl)cc(Cl)c4)[C@@H]3c3ccccc3)c[nH]c2c1,4.0,0.6020599913279624
O=C(O)c1ccc2c(c1)[C@]1(CC[C@H](Oc3ncc(Cl)cc3Cl)CC1)C(=O)N2,8.6,0.9344984512435677
O=C(O)c1ccc2c(c1F)[C@]1(CC[C@H](Oc3ncc(Cl)cc3Cl)CC1)C(=O)N2,9.0,0.9542425094393249
O=C(O)c1ccc2c(n1)[C@]1(CC[C@H](Oc3ncc(Cl)cc3Cl)CC1)C(=O)N2,2.4,0.38021124171160603
O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,50.0,1.6989700043360187
O=C(O)c1ccc2nc(CN3CCC(c4cccc(OCc5ccc(C6COC6)cc5F)n4)CC3)n(C[C@@H]3CCO3)c2c1,9.825000000000001,0.9923325590474643
O=C(O)c1ccc2nc([C@H]3CC34CCN(c3nc(OCc5ccc(Cl)cc5F)ncc3F)CC4)n(C[C@@H]3CCO3)c2n1,7.0,0.8450980400142568
O=C(O)c1ccc2nc([C@H]3CC34CCN(c3nc(OCc5ccc(Cl)cc5F)ncc3F)CC4)n(C[C@H]3CCO3)c2c1,5.0,0.6989700043360189
O=C(O)c1ccc2nc([C@H]3CC34CCN(c3ncc(F)c(OCc5ccc(Cl)cc5F)n3)CC4)n(C[C@@H]3CCO3)c2c1,3.0,0.47712125471966244
O=C(O)c1ccc2nc([C@H]3CC34CCN(c3nccc(OCc5ccc(Cl)cc5F)n3)CC4)n(C[C@@H]3CCO3)c2c1,2.0,0.3010299956639812
O=C(O)c1ccc2noc(-c3ccc(-c4ccccc4)cc3)c2c1,68.0,1.8325089127062364
O=C(O)c1cccc(-n2sc3ccccc3c2=O)c1,59.800000000000004,1.7767011839884108
O=C(O)c1cccc(Cc2cc(Cl)ccc2OCc2ccc(Cl)cc2F)n1,12.0,1.0791812460476249
O=C(O)c1ccccc1Nc1cccc(Cl)c1-c1ccc2c(c1)CCO2,6.23,0.7944880466591696
O=C(O)c1ccccc1Nc1ccccc1,19.065,1.2802368096096894
O=C(O)c1ccccc1O,4.9,0.6901960800285137
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,1.54,0.18752072083646307
O=C(O)c1cn(Cc2ccc(-c3ccccc3)cc2)c2c(c1=O)C(O)CCC2,20.0,1.3010299956639813
O=C(O)c1cn(Cc2ccc(-n3cccn3)cc2)c2c(c1=O)C(O)CCC2,2.8,0.4471580313422192
O=C(O)c1cn(Cc2ccc3c(c2)CCC3O)c2cccc(F)c2c1=O,8.5,0.9294189257142927
O=C(O)c1cn(Cc2ccc3c(c2)OCCO3)c2cccc(F)c2c1=O,36.0,1.5563025007672873
O=C(O)c1cn(Cc2ccc3ccccc3c2)c2cccc(F)c2c1=O,23.0,1.3617278360175928
O=C(O)c1cnc(Nc2c3c(cc4c2CCC4)CCC3)o1,4.0,0.6020599913279624
O=C(O)c1cncc(CN2CCC[C@H](O[C@H](CO)c3cc(Cl)cc(Cl)c3)[C@@H]2c2ccccc2)c1,14.0,1.146128035678238
O=C(O)c1csc(-n2nc(-c3ccccc3)c3ccc(C(F)(F)F)cc32)n1,17.8,1.250420002308894
O=C(O)c1csc(-n2nc(-c3ccccc3)c3ccc(C(F)(F)F)nc32)n1,23.47,1.3705130895985926
O=C(O)c1csc(-n2nc(C3=CCCCO3)c3ccc(C(F)(F)F)cc32)n1,39.02,1.5912872650584993
O=C(O)c1csc(Cn2nc(-c3ccccc3)c3ccc(C(F)(F)F)cc32)n1,19.66,1.2935835134961169
O=C(O)c1csc(N2N=C(c3ccccc3)C3CCC(C(F)(F)F)CC32)n1,26.77,1.4276483711869326
O=C(O)c1nc(-c2ccc(-c3ccccc3)cc2)[nH]c(=O)c1O,0.06,-1.2218487496163564
O=C(O)c1nc(Cc2ccc(Cl)c(Cl)c2)nc(O)c1O,0.05,-1.3010299956639813
O=C(O)c1nc2cc(Cl)c(Cl)cc2nc1O,1.3,0.11394335230683679
O=C(O)c1nn(Cc2ccc(Cl)c(Cl)c2)c(=O)c2cc(Oc3ccccc3)ccc12,13.0,1.1139433523068367
O=C(OC1CCNCC1)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,1.5,0.17609125905568124
O=C(OC1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccc(F)cc1,7.59,0.8802417758954804
O=C(OC1CNC1)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,0.5,-0.3010299956639812
O=C(OCC12CCN(CC1)CC2)N1CCc2ccccc2[C@H]1c1ccc(F)cc1,3.01,0.47856649559384334
O=C(O[C@@H](C(=O)N1N=CC[C@H]1C(=O)NCc1cc(Cl)ccc1-n1cnnn1)c1ccc(F)cc1)c1ccccc1,43.0,1.6334684555795864
O=C(O[C@@H]1CCNC1)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,0.5,-0.3010299956639812
O=C(O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1c[nH]c2cc(Cl)c(-c3ccc(C4(O)CCC4)cc3)cc12,0.6,-0.2218487496163564
O=C(O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1c[nH]c2cc(F)c(-c3ccc([C@@H]4CCCCO4)cc3)c(F)c12,0.3,-0.5228787452803376
O=C(O[C@H](CO)C(F)(F)F)N1C[C@@H]2[C@H](C1)[C@H]2c1ccn(-c2ccc(F)cc2)n1,21.0,1.3222192947339193
O=C(O[C@H]1CCNC1)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,0.5,-0.3010299956639812
O=C([C@@H](Cc1cccc(C(F)(F)F)c1)NS(=O)(=O)c1cc(F)c2c(c1)CCNC2)N1CCCC1,6.48,0.8115750058705934
O=C([C@@H]1C[C@H](N2CCN(c3ccc(C(F)(F)F)cn3)CC2)CN1)N1CCC(F)(F)C1,13.850000000000001,1.1414497734004674
O=C([C@@H]1C[C@H](N2CCN(c3cnccn3)CC2)CN1)N1CCC(F)(F)C1,9.9,0.9956351945975499
O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CC(F)(F)C(F)(F)C1,17.25,1.236789099409293
O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CC(F)C1,9.600000000000001,0.9822712330395684
O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC(F)(F)C1,11.0,1.0413926851582251
O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC1,2.55,0.4065401804339551
O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCCC1,6.550000000000001,0.8162412999917831
O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CC[C@@H](F)C1,9.3,0.9684829485539351
O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CC[C@H](F)C1,7.25,0.8603380065709937
O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1C[C@@H](F)[C@@H](F)C1,5.2,0.7160033436347992
O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1C[C@@H](F)[C@H](F)C1,12.5,1.0969100130080565
O=C([C@@H]1C[C@H](N2CCN(c3noc4ccccc34)CC2)CN1)N1CCC(F)(F)C1,14.9,1.173186268412274
O=C([C@H](O)c1ccccc1)N1CC[C@@H]2C[C@@]21C(=O)NCc1cc(Cl)ccc1-n1cnnn1,2.6,0.414973347970818
O=C([C@H]1CC[C@H](c2nnc3n2-c2ccc(Cl)cc2CC2(C3)OCCO2)CC1)N1CCOCC1,1.3,0.11394335230683679
O=C([O-])C(S)C(S)C(=O)[O-].[Na+].[Na+],10.504999999999999,1.0213960567419713
O=C([O-])c1ccc(-c2ccc(Cl)c(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c2)cc1.[Na+],0.55,-0.2596373105057561
O=C([O-])c1ccc(N(Cc2ccc(C3CCOCC3)cc2)C(=O)[C@H]2CCCN2S(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1O.[Na+],0.2,-0.6989700043360187
O=C(c1c(O)cc(F)cc1F)N1CCC2(CCC2)C1,30.0,1.4771212547196624
O=C(c1cc(-c2cnn(CCO)c2)c2c(c1)C(O)(C(F)(F)F)c1ccccc1-2)N1CCC1,6.5,0.8129133566428556
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,3.37,0.5276299008713387
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCNCC1,0.081,-1.0915149811213503
O=C(c1cc(F)cc(Cl)c1)N1CCc2oc(-c3ccc(F)cn3)nc2C1,37.1,1.5693739096150459
O=C(c1cc(F)cc(Cl)c1)N1CCn2nc(-c3ccc(F)cn3)cc2C1,37.0,1.568201724066995
O=C(c1cc(O)ccc1F)N1CCC(Cc2cccc(Oc3cc(C(F)(F)F)ccn3)c2)CC1,3.695,0.5676144427308445
O=C(c1cc(O)ccc1F)N1CCC(Cc2cccc(Sc3cc(C(F)(F)F)ccn3)c2)CC1,3.296,0.5179872030250782
O=C(c1cc(O)ccc1F)N1CCN(Cc2cccc(Sc3cc(C(F)(F)F)ccn3)c2)CC1,1.326,0.12254352406875435
O=C(c1cc([C@H]2CCCN2c2cc(F)cc(F)c2)c2oc(N3CCOCC3)cc(=O)c2c1)N1CCOCC1,18.0,1.255272505103306
O=C(c1cc([C@H]2CCCN2c2cccc(F)c2)c2oc(N3CCOCC3)cc(=O)c2c1)N1CCOCC1,14.0,1.146128035678238
O=C(c1cc2c(cc1F)O[C@](c1ccc(F)cc1)(c1ccc(Cl)cc1Cl)O2)N1CCOCC1,10.6,1.0253058652647702
O=C(c1cc2cc(Cl)ccc2[nH]1)N1C[C@]2(CCN(C3CCNC3)C2)c2ccccc21,0.03,-1.5228787452803376
O=C(c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2)cc1)N1CCOCC1,0.74,-0.13076828026902382
O=C(c1ccc(-c2ccccc2)cc1)N(c1nccc2ccccc12)[C@@H]1CCCNC1,0.3,-0.5228787452803376
O=C(c1ccc(-c2cn3c(-c4ccc(O)cc4)cnc3cn2)cc1)N1CCOCC1,50.2,1.7007037171450194
O=C(c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1)N(C/C=C/c1ccccc1)C[C@@H]1C[C@@H](F)CN1,50.0,1.6989700043360187
O=C(c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1)N(CCO)C[C@@H]1C[C@@H](F)CN1,15.0,1.1760912590556813
O=C(c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1)N(Cc1ccc(Cl)cc1)C[C@@H]1C[C@@H](F)CN1,39.0,1.591064607026499
O=C(c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1)N(Cc1cccc(Cl)c1)C[C@@H]1C[C@@H](F)CN1,50.0,1.6989700043360187
O=C(c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1)N(Cc1ccccc1)C[C@@H]1C[C@@H](F)CN1,50.0,1.6989700043360187
O=C(c1ccc(-c2cnn3cccnc23)cc1)N(c1ncccc1C(F)(F)F)[C@@H]1CCCNC1,11.366666666666667,1.0556331242728354
O=C(c1ccc(-n2nnc3cccnc32)cc1)N(c1ncccc1Cl)[C@@H]1CCCNC1,12.366666666666667,1.0922526548953835
O=C(c1ccc(C2CCCCC2)cc1)N1CC(O)C1,26.0,1.414973347970818
O=C(c1ccc(Cn2ccc3cc(Cl)ccc32)cc1)N1CC[C@H](N2CCCC2)C1,7.8,0.8920946026904804
O=C(c1ccc(Cn2ccc3ccc(Cl)cc32)cc1)N1CC[C@H](N2CCCC2)C1,7.3,0.8633228601204559
O=C(c1ccc(Cn2ccc3cccc(Cl)c32)cc1)N1CC[C@H](N2CCCC2)C1,6.5,0.8129133566428556
O=C(c1ccc(Cn2ccc3ccccc32)cc1)N1CC[C@H](N2CCCC2)C1,8.3,0.919078092376074
O=C(c1ccc(Cn2cnc3ccccc32)cc1)N1CC[C@H](N2CCCC2)C1,0.3,-0.5228787452803376
O=C(c1ccc(F)c(Cl)c1)N1CCC(F)(CNCCOc2cccc3[nH]ccc23)CC1,4.7,0.6720978579357175
O=C(c1ccc(F)c(Cl)c1)N1CCC(F)(CNCCOc2ccccc2)CC1,8.6,0.9344984512435677
O=C(c1ccc(F)c(Cl)c1)N1CCC(F)(CNCCOc2ccccn2)CC1,24.174999999999997,1.3833664827550392
O=C(c1ccc(Oc2ccc(F)cc2)nc1)N1CCCN(C2CCC2)CC1,57.0,1.7558748556724915
O=C(c1ccc(Sc2cccc(C(F)(F)F)c2)cc1)C1CCN(C(=O)c2cc(O)ccc2F)CC1,1.947,0.2893659515200317
O=C(c1ccc([C@H]2[C@@H](F)[C@@H](F)C[C@@H](F)[C@H]2F)cc1)N1CC(O)C1,6.7,0.8260748027008264
O=C(c1ccc2[nH]ccc2c1)C1(Cc2ccccc2)CCNC1,18.0,1.255272505103306
O=C(c1ccc2c(c1)B(O)OC2)N1CCN[C@H](c2ccccc2)C1,5.2,0.7160033436347992
O=C(c1ccc2c(c1)C(O)(C(F)(F)F)c1ccccc1-2)N1CCC1,47.5,1.6766936096248666
O=C(c1ccc2cc(Oc3cc(C(F)(F)F)ccn3)ccc2n1)N1CCNCC1,49.0,1.6901960800285136
O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cc3)ccc2n1)N1CCNCC1,2.1,0.3222192947339193
O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CC(F)(F)C1,3.04,0.48287358360875376
O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CCC1,66.1,1.8202014594856402
O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CCCC1,26.3,1.4199557484897578
O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CCN(CC(F)(F)F)CC1,24.6,1.390935107103379
O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CCNC(C(F)(F)F)C1,24.3,1.3856062735983121
O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CCNCC1,4.7,0.6720978579357175
O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CC[C@@H](F)C1,22.9,1.359835482339888
O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CC[C@H](F)C1,31.6,1.4996870826184039
O=C(c1ccc2cc(Oc3ccc(C(F)F)cn3)ccc2n1)N1CCNCC1,3.3,0.5185139398778874
O=C(c1ccc2cc(Oc3ccc(OC(F)(F)F)cn3)ccc2n1)N1CCNCC1,5.1,0.7075701760979364
O=C(c1ccc2cc(Oc3ccc(S(=O)(=O)C(F)(F)F)cc3)ccc2n1)N1CCNCC1,0.8,-0.09691001300805639
O=C(c1ccc2cc(Oc3cccc(C(F)(F)F)n3)ccc2n1)N1CCNCC1,52.2,1.717670503002262
O=C(c1ccc2cc(Oc3cnc(C(F)(F)F)cn3)ccc2n1)N1CCNCC1,3.8,0.5797835966168101
O=C(c1ccc2cc(Oc3ncc(C(F)(F)F)cn3)ccc2n1)N1CCNCC1,1.5,0.17609125905568124
O=C(c1cccc(C(F)(F)c2n[nH]c(=O)c3c2CCCC3)c1)N1CCn2c(nnc2C(F)(F)F)C1,1.3,0.11394335230683679
O=C(c1cccc(C(F)(F)c2n[nH]c(=O)c3ccccc23)c1)N1CCn2c(nnc2C(F)(F)F)C1,5.7,0.7558748556724915
O=C(c1cccc(Cc2n[nH]c(=O)c3c2CCCC3)c1)N1CCn2c(nnc2C(F)(F)F)C1,0.4,-0.3979400086720376
O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCn2c(nnc2C(F)(F)F)C1,1.3,0.11394335230683679
O=C(c1cccc(Cl)c1Cl)N(C1=CCOC=C1)[C@H]1CCNC1,10.5,1.021189299069938
O=C(c1cccc(Cl)c1Cl)N(C1CCCC1)[C@H]1CCNC1,37.0,1.568201724066995
O=C(c1cccc(F)c1)N1CCc2oc(-c3ccc(F)cn3)nc2C1,31.7,1.5010592622177514
O=C(c1cccc(F)c1-c1ncccn1)N1[C@@H]2CC[C@H]1[C@H](Nc1cnc(C(F)(F)F)cn1)C2,26.483333333333334,1.422972646823736
O=C(c1cccc(F)c1-c1ncccn1)N1[C@@H]2CC[C@H]1[C@H](Nc1ncc(C(F)(F)F)cc1F)C2,29.2,1.4653828514484182
O=C(c1cccc(N2CCNCC2)n1)N1CCC(c2ccccc2F)CC1,24.0,1.380211241711606
O=C(c1ccccc1)N1CCN(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,23.0,1.3617278360175928
O=C(c1ccccc1)N1CCN(CCCN2CCN(c3ccccc3)CC2)CC1,20.0,1.3010299956639813
O=C(c1ccccc1)N1CCc2oc(-c3ccc(F)cn3)nc2C1,34.5,1.5378190950732742
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,15.0,1.1760912590556813
O=C(c1ccccc1)c1cnc(NCc2cccnc2)nc1,28.0,1.4471580313422192
O=C(c1ccccc1-c1ncccn1)N1[C@@H]2CC[C@H]1[C@H](Nc1cnc(C(F)(F)F)cn1)C2,38.43333333333334,1.5847080525750366
O=C(c1ccccc1C(F)(F)F)N(CC1CCC1)[C@H]1CCNC1,29.25,1.4661258704181992
O=C(c1ccccn1)N1CCN(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,17.0,1.2304489213782739
O=C(c1ccccn1)N1C[C@@H]2COc3cc(F)ccc3[C@@H]2N1Cc1cccc(-c2ncccn2)c1,13.8,1.1398790864012365
O=C(c1cccn2cncc12)N1CCC(F)(F)[C@@H](Oc2ccc3ccccc3n2)C1,35.0,1.5440680443502757
O=C(c1cccnc1)N1C[C@@H]2COc3cc(F)ccc3[C@@H]2N1Cc1cccc(-c2ncccn2)c1,4.7,0.6720978579357175
O=C(c1ccnc(Nc2nc3cnc(-c4cccc(C(F)(F)F)c4)cc3[nH]2)c1)N1CCN(CC(F)(F)F)CC1,5.3,0.724275869600789
O=C(c1cnc(NC2(c3cnccn3)CCC2)nc1)N1CC2(CCOCC2)C1,17.0,1.2304489213782739
O=C(c1cnc(NC2(c3cnccn3)CCC2)nc1)N1CCC2(CCOCC2)C1,12.0,1.0791812460476249
O=C(c1cnc(NC2(c3cnccn3)COC2)nc1)N1CCC2(CCOCC2)C1,2.0,0.3010299956639812
O=C(c1cnc(NC2(c3cncnc3)CC2)nc1)N1CCC2(CCOCC2)C1,2.0,0.3010299956639812
